Rank,Title,Author,Publisher,PublishDate,Price,Rating,ReviewCount,Link
172,누구나 아는 나만 모르는 제미나이,이성원,한빛미디어,2026년 01월,17100,9.4,44,https://www.yes24.com/product/goods/172517063
173,AI 로봇 구조 교과서,유승남,보누스,2026년 01월,20700,10.0,15,https://www.yes24.com/product/goods/172059324
174,요즘 바이브 코딩 깃허브 코파일럿 31가지 프로그램 만들기,박현규,골든래빗,2025년 12월,21600,10.0,4,https://www.yes24.com/product/goods/167428992
175,된다! 미리캔버스&캔바 디자인 수업,방구석 다람쥐(배가을),이지스퍼블리싱,2025년 09월,21600,9.8,26,https://www.yes24.com/product/goods/152553545
176,요즘 바이브 코딩 클로드 코드 완벽 가이드,최지호,골든래빗,2025년 09월,21600,8.5,19,https://www.yes24.com/product/goods/151850127
177,요즘 교사를 위한 AI 디지털 수업 설계 가이드 with 2022 개정 교육과정,"김진관, 김상섭, 이대형, 이상선, 윤신영",한빛미디어,2025년 08월,19800,9.8,35,https://www.yes24.com/product/goods/151350143
178,보고서 기획서 고민 없이 시작해서 30분 만에 끝내주는 프롬프트 책,박경수,한빛비즈,2025년 08월,19800,9.0,16,https://www.yes24.com/product/goods/150009333
179,이게 되네? 챗GPT 미친 활용법 71제,오힘찬,골든래빗,2025년 01월,21600,9.6,259,https://www.yes24.com/product/goods/140835200
180,인공지능이 다 해주는 브루 Vrew 영상 편집,"지현이, 브루 개발팀",시프트,2024년 10월,18000,9.7,19,https://www.yes24.com/product/goods/133823740
181,디자인 구구단,에이핫,길벗,2024년 08월,18000,9.6,77,https://www.yes24.com/product/goods/129392318
182,그림으로 이해하는 서버 구조와 기술,"요코타 카즈키, 엔도 유키, 김성훈",길벗,2024년 06월,19800,10.0,14,https://www.yes24.com/product/goods/127086566
183,게임 기획의 정석,"타이난 실베스터, 오영욱",스타비즈,2024년 04월,27000,8.6,13,https://www.yes24.com/product/goods/126305083
184,혼자 공부하는 네트워크,강민철,한빛미디어,2024년 04월,25200,9.8,48,https://www.yes24.com/product/goods/125830483
185,오토캐드 40시간 완성,신동진,피앤피북,2024년 03월,18000,10.0,6,https://www.yes24.com/product/goods/125293471
186,마인크래프트 미니게임 만들기,우마공 운영진,영진닷컴,2024년 02월,15120,9.9,32,https://www.yes24.com/product/goods/125101417
187,모두의 네트워크 기초,서지영,길벗,2024년 01월,21600,9.7,14,https://www.yes24.com/product/goods/124806989
188,클립 스튜디오 입문 교실,"사이도런치, 고영자",영진닷컴,2023년 09월,20700,9.7,16,https://www.yes24.com/product/goods/122535588
189,코딩 자율학습 나도코딩의 파이썬 입문,나도코딩,길벗,2023년 02월,21600,9.8,310,https://www.yes24.com/product/goods/117373102
190,훅: 일상을 사로잡는 제품의 비밀,"니르 이얄, 조자현",유엑스리뷰,2022년 05월,20700,9.8,31,https://www.yes24.com/product/goods/109651824
191,카카오톡 이모티콘 만들기,소콘소콘 김소희,길벗,2020년 09월,14400,9.9,59,https://www.yes24.com/product/goods/92364669
192,친절한 SQL 튜닝,조시형,디비안(DBian),2018년 06월,34200,9.6,31,https://www.yes24.com/product/goods/61254539
193,도널드 노먼의 디자인 심리학,"도널드 노먼, 범어디자인연구소",유엑스리뷰,2018년 04월,31500,9.7,16,https://www.yes24.com/product/goods/59580711
194,Do it! C 언어 입문,김성엽,이지스퍼블리싱,2017년 01월,22500,9.4,75,https://www.yes24.com/product/goods/35094862
195,AI 에이전트 실행 세계 2 : 설계편,조쉬,로드북,2026년 06월,31500,,0,https://www.yes24.com/product/goods/191507359
196,AI 에이전트 실행 세계 1 : 원리편,조쉬,로드북,2026년 06월,27000,,0,https://www.yes24.com/product/goods/191506324
197,Do it! 오토캐드 2027 + AI,박한울,이지스퍼블리싱,2026년 06월,27900,10.0,10,https://www.yes24.com/product/goods/191193818
198,라즈베리파이 5로 배우는 AI 인공지능 자율주행 자동차 만들기 + 데이터 수집 · 학습 + 딥러닝,장문철,앤써북,2026년 06월,21960,10.0,1,https://www.yes24.com/product/goods/190272428
199,생성형 AI로 완성하는 회계 · 세무실무,박현준,도서출판배움,2026년 04월,10800,,0,https://www.yes24.com/product/goods/193183459
200,회사에서 바로 통하는 오토캐드 AutoCAD 2027,심미현,한빛미디어,2026년 06월,26100,10.0,2,https://www.yes24.com/product/goods/192302542
201,혼자 완성하는 Java 풀코스,심상원,아이콕스(iCox),2026년 07월,30600,,0,https://www.yes24.com/product/goods/192285191
202,프롬프트 해부학,박민지,루비페이퍼,2026년 06월,25200,10.0,4,https://www.yes24.com/product/goods/192139754
203,"캔바로 만든 디자인, 돈이 됩니다",리몬(안형선),길벗,2026년 06월,19800,10.0,44,https://www.yes24.com/product/goods/190216116
204,유튜브 AI 비서 고용하기 제미나이 X 노트북LM X 구글 스프레드시트,조현정,골든래빗,2026년 06월,21600,10.0,2,https://www.yes24.com/product/goods/189823964
205,맛있는 디자인 포토샵 CC 2026,윤이사라,한빛미디어,2026년 04월,23400,9.9,41,https://www.yes24.com/product/goods/188108093
206,된다! 하루 만에 준비하는 캔바 AI 수업 활용법 with 2022 개정 교육과정,"정인걸, 김경수",이지스퍼블리싱,2026년 05월,21600,10.0,8,https://www.yes24.com/product/goods/188012932
207,그림으로 배우는 생성형 AI,"프리양카 베르가디아, 발리아파 락슈마난, 류광",한빛미디어,2026년 04월,29700,9.6,9,https://www.yes24.com/product/goods/186663875
208,된다! AI 디자인 2026,김희재,이지스퍼블리싱,2026년 04월,26820,10.0,11,https://www.yes24.com/product/goods/186524949
209,새나곰의 똥손도 바로 시작하는 인스타툰 그리기 with 클립 스튜디오,새나곰(정은아),한빛미디어,2026년 03월,20700,10.0,18,https://www.yes24.com/product/goods/182628538
210,된다! AI 상위 노출,이중대,이지스퍼블리싱,2026년 03월,17100,10.0,28,https://www.yes24.com/product/goods/181117854
211,"오픈클로 with GPT, 제미나이, 클로드",강민혁,한빛미디어,2026년 03월,19800,9.5,25,https://www.yes24.com/product/goods/180510836
212,엑셀 대신 챗GPT,오종현,한빛미디어,2026년 03월,19800,9.8,19,https://www.yes24.com/product/goods/179710994
213,된다! 링크드인 활용법,변재일,이지스퍼블리싱,2026년 03월,19800,10.0,20,https://www.yes24.com/product/goods/178728770
214,요즘 바이브 코딩 안티그래비티 완벽 가이드,최지호,골든래빗,2026년 02월,25200,9.8,28,https://www.yes24.com/product/goods/174658020
215,초등학생을 위한 AI 미래 지식 74,"김영현, 최정을",길벗스쿨,2026년 01월,15300,9.9,29,https://www.yes24.com/product/goods/173657299
216,포토샵 & 일러스트레이터 & 인디자인 CC 2026,"김경미, 최리진",생능북스,2026년 01월,22500,9.9,34,https://www.yes24.com/product/goods/172532517
217,"어쨌든, 바이브 코딩","코다프레스, 양희은",인사이트(insight),2025년 12월,19800,9.9,45,https://www.yes24.com/product/goods/168561327
218,그림으로 이해하는 도커와 쿠버네티스,"토쿠나가 코헤이, 서수환",길벗,2025년 11월,19800,10.0,17,https://www.yes24.com/product/goods/166665802
219,스케치업&엔스케이프 트레이닝 북,강석창,한빛미디어,2025년 10월,28800,10.0,27,https://www.yes24.com/product/goods/161420414
220,써니쌤과 함께 처음 시작하는 SNS 디자인 캔바,써니쌤 강성은,시원북스,2025년 10월,17820,10.0,273,https://www.yes24.com/product/goods/160217631
221,"챗GPT는 거들 뿐, 생기부는 내가 쓴다","장승아, 조원정",위키북스,2025년 09월,14400,,0,https://www.yes24.com/product/goods/153913285
222,AI 에이전트 생태계,조쉬,로드북,2025년 08월,24300,9.7,15,https://www.yes24.com/product/goods/149414736
223,나는 CODAP으로 데이터 분석한다,"최정원, 류현욱, 박근영, 박예람, 유동호, 정보 더 보기/감추기, 최정원, 류현욱, 박근영, 박예람, 유동호, 유하연, 이완범, 이원경, 이지현, 최희진, 허영주",씨마스,2025년 06월,22500,10.0,53,https://www.yes24.com/product/goods/148082413
224,회사에서 바로 통하는 실무 엑셀,한은숙,한빛미디어,2025년 06월,20700,9.8,34,https://www.yes24.com/product/goods/147561155
225,공여사들의 엑셀 혁명 with 챗GPT,공여사들,한빛미디어,2025년 03월,18900,9.8,42,https://www.yes24.com/product/goods/144073133
226,교사를 위한 패들렛 Padlet,안익재,앤써북,2025년 03월,15120,10.0,47,https://www.yes24.com/product/goods/143786416
227,레트로의 유니티 6 게임 프로그래밍 에센스,이제민,한빛미디어,2025년 02월,59400,9.8,72,https://www.yes24.com/product/goods/142763143
228,밑바닥부터 시작하는 딥러닝 1,"사이토 고키, 개앞맵시",한빛미디어,2025년 01월,23400,9.3,138,https://www.yes24.com/product/goods/141787639
229,혼자 해도 프로 선생님처럼 잘 만드는 학교 수업 자료 with 캔바 Canva,"김태훈, 김한나, 김예슬, 손민지, 유수근",한빛미디어,2024년 10월,20700,9.7,59,https://www.yes24.com/product/goods/135760031
230,"2022 개정 교육과정 평가, AI로 날개를 달다 (개념기반 교육과정)","지미정, 오한나, 노명호, 권의선, 김영수, 정보 더 보기/감추기, 지미정, 오한나, 노명호, 권의선, 김영수, 이진원, 장희영, 소민영, 조보현",앤써북,2024년 09월,18900,9.9,19,https://www.yes24.com/product/goods/130156178
231,Do it! 5일 만에 끝내는 깃&깃허브 입문,"고경희, 이고잉",이지스퍼블리싱,2024년 08월,16200,9.9,27,https://www.yes24.com/product/goods/130093155
232,권학봉의 포토샵&라이트룸 클래식 사진보정 강의,권학봉,황금부엉이,2024년 05월,44550,10.0,8,https://www.yes24.com/product/goods/126332003
233,마인크래프트 몹 완벽 가이드,"Mojang Studio, 이주안",영진닷컴,2024년 04월,16200,9.6,24,https://www.yes24.com/product/goods/126037720
234,이것이 자바다,"신용권, 임경균",한빛미디어,2024년 04월,34200,9.9,65,https://www.yes24.com/product/goods/125677017
235,밑바닥부터 시작하는 딥러닝 4,"사이토 고키, 개앞맵시",한빛미디어,2024년 01월,27000,9.8,13,https://www.yes24.com/product/goods/124640233
236,세계관을 창조하는 판타지 배색 아이디어 사전,"사쿠라이 테루코, 하시 카츠카메, 허영은",한스미디어,2023년 01월,5625,10.0,4,https://www.yes24.com/product/goods/116962528
237,The art of game design (한국어판),"윤형섭, 한호성",홍릉과학출판사,2022년 09월,37050,,0,https://www.yes24.com/product/goods/112630905
238,Real MySQL 8.0 (1권),"백은빈, 이성욱",위키북스,2021년 09월,27000,9.9,15,https://www.yes24.com/product/goods/103415627
239,소프트웨어 테스트 전문가(CSTS) 가이드,한국정보통신기술협회(TTA),홍릉,2021년 04월,31350,8.0,6,https://www.yes24.com/product/goods/99359735
240,밑바닥부터 시작하는 딥러닝 3,"사이토 고키, 개앞맵시",한빛미디어,2020년 11월,34200,9.7,31,https://www.yes24.com/product/goods/95343845
241,머신러닝 플랫폼 엔지니어링,"벤저민 탄 웨이 하오, 샤눕 파드마나반, 바룬 말랴, 허정준",책만,2026년 07월,31500,,0,https://www.yes24.com/product/goods/193465618
242,취미가 돈이 되는 인스타툰,이건용,시프트,2026년 06월,19800,10.0,8,https://www.yes24.com/product/goods/189857110
243,생성형 AI를 위한 프롬프트 엔지니어링,"제임스 피닉스, 마이크 테일러, 정의형, 정한결",한빛미디어,2025년 06월,34200,10.0,9,https://www.yes24.com/product/goods/147735087
244,이것이 AI 거버넌스다,"최재용, 김선녀, 김수연, 김이수, 유양석, 정보 더 보기/감추기, 최재용, 김선녀, 김수연, 김이수, 유양석, 허창호, 김진선",미디어북,2026년 07월,20000,10.0,1,https://www.yes24.com/product/goods/193808287
245,AI와 라이프 아크,노유진,커뮤니케이션북스,2026년 07월,12000,,0,https://www.yes24.com/product/goods/193448340
246,AI 창업 퍼실리테이터,"박상혁, 이명관",커뮤니케이션북스,2026년 07월,12000,,0,https://www.yes24.com/product/goods/193448335
247,"그로스 IQ, 비즈니스 성장 바이블","티파니 보바, 고현석",골든래빗,2026년 07월,25200,10.0,1,https://www.yes24.com/product/goods/193350963
248,컴퓨터 왕기초(윈도우 11&인터넷(엣지)&한글 2022&엑셀 2021&파워포인트 2021),OPIG 교재편찬팀,시대인,2026년 07월,13500,,0,https://www.yes24.com/product/goods/193181823
249,AI를 활용한 실내디자인 프레젠테이션 스킬,박남용,피앤피북,2026년 07월,20700,,0,https://www.yes24.com/product/goods/192579676
250,테디노트의 LangGraph 에이전트 비법노트,"이경록, 김태한, 임한택, 최재훈, 강민석, 정보 더 보기/감추기, 이경록, 김태한, 임한택, 최재훈, 강민석, 김성연",리코멘드,2026년 07월,30600,,0,https://www.yes24.com/product/goods/192564687
251,다름을 연결하는 교실 설계자가 되기 위한 필수 실천서! AI 에듀테크로 다문화 수업 쉽게 설계하기!,"유영미, 유예찬, 이근경, 이효진, 정홍교, 정보 더 보기/감추기, 유영미, 유예찬, 이근경, 이효진, 정홍교, 박천용, 김승환, 송지영, 김민주, 양은숙, 손지후, 강동호, 김가람, 오지현, 오가람",광문각출판미디어,2026년 06월,20000,10.0,32,https://www.yes24.com/product/goods/192155530
252,현직 개발자가 알려주는 Claude Code - 초 보 에 서 전 문 가 되기,일락,BOOKK(부크크),2026년 06월,44100,,0,https://www.yes24.com/product/goods/192090524
253,평범한 일상을 특별하게 남기는 스마트폰 사진 & 보정,최은영,시대인,2026년 06월,18000,10.0,10,https://www.yes24.com/product/goods/191477503
254,혼자 해도 프로 선생님처럼 잘 만드는 학교 수업 자료 with 제미나이,"김태훈, 손민지, 김한나",한빛미디어,2026년 06월,19800,10.0,8,https://www.yes24.com/product/goods/191321747
255,에이전틱 AI와 바이브 코딩 AI 개발의 정석 with 언리얼,"이영호, 이영훈, 탁광욱, 김현진, 나유선, 정보 더 보기/감추기, 이영호, 이영훈, 탁광욱, 김현진, 나유선, 박현상, 배주백",성안당,2026년 06월,39900,9.0,2,https://www.yes24.com/product/goods/191005623
256,베테랑 AI 전문교사가 만든 가장 쉬운 패들렛 활용! Padlet(패들렛)으로 무엇이든 만들 수 있다 (교사를 위한 패들렛 수업 활용),"봉우리, 윤상준, 이호준, 황호연",광문각출판미디어,2026년 05월,17000,10.0,24,https://www.yes24.com/product/goods/190440092
257,AI 바이브 코딩 마스터,"정의석, 정윤식",영진닷컴,2026년 05월,32400,10.0,23,https://www.yes24.com/product/goods/189628201
258,오픈클로,오창근,생능북스,2026년 05월,19800,9.9,14,https://www.yes24.com/product/goods/189477317
259,하나면 다 된다 제미나이,앤미디어,성안당,2026년 05월,20700,9.6,28,https://www.yes24.com/product/goods/189438793
260,코딩 자율학습 FastAPI 파이썬 백엔드 개발 입문,신동현,길벗,2026년 05월,25200,,0,https://www.yes24.com/product/goods/189353153
261,게임으로 철학하기,"주자안, 정세경",현암사,2026년 05월,20700,10.0,8,https://www.yes24.com/product/goods/189335830
262,모던 데이터 아키텍처 설계와 구현,"피트하인 스트렝홀트, 김영기, 김현진",책만,2026년 05월,29700,10.0,1,https://www.yes24.com/product/goods/189257260
263,"베테랑 AI 전문가가 만든 가장 쉬운 그록 AI 활용! Grok(그록)으로 무엇이든 만들 수 있다 (AI 비서 · 영상 만들기, 유튜브 수익화)","이현, 이민정, 이승현, 이나윤, 김성희",광문각출판미디어,2026년 04월,19000,9.9,49,https://www.yes24.com/product/goods/188838987
264,요즘 예체능 수업을 위한 에듀테크 활용법 223제,박래혁,앤써북,2026년 05월,20970,10.0,29,https://www.yes24.com/product/goods/188823173
265,이게 되네? 나노바나나 2 AI 비포&애프터 미친 활용법 82제,쌩초,골든래빗,2026년 05월,21600,10.0,97,https://www.yes24.com/product/goods/188600611
266,LangChain과 LangGraph로 만드는 LLM 애플리케이션 2/e,"벤 아우파스, 레오니드 쿨리긴, 옥경석, 박규성",에이콘출판사,2026년 04월,36000,10.0,5,https://www.yes24.com/product/goods/187572169
267,에이전트 시대의 AI 시스템 설계,"발리아파 락슈마난, 하네스 막스 하프케, 류광",한빛미디어,2026년 04월,37800,9.7,12,https://www.yes24.com/product/goods/187519430
268,바이브 코딩 with 구글 안티그래비티,노성환,영진닷컴,2026년 04월,16200,9.8,34,https://www.yes24.com/product/goods/186939301
269,요즘 교실 혁신의 공식 AI·에듀테크 활용법 with 2022 개정 교육과정,진제헌,앤써북,2026년 05월,20970,10.0,6,https://www.yes24.com/product/goods/186936350
270,돈이 들어오는 무재고 위탁판매 쇼핑몰,전진수,혜지원,2026년 03월,15300,10.0,6,https://www.yes24.com/product/goods/183708092
271,AI 시대 엄마가 먼저 알아야 할 최상위 공부법,"오주연, 김지예, 김현아",한빛비즈,2026년 03월,19800,10.0,16,https://www.yes24.com/product/goods/183572891
272,AI 자율학습 제미나이로 일 잘하는 법,성구(강성규),길벗,2026년 04월,23400,9.8,44,https://www.yes24.com/product/goods/182995232
273,일머리를 설계하는 AI 워크플로 with n8n,이왕석,한빛미디어,2026년 03월,25200,10.0,111,https://www.yes24.com/product/goods/182629754
274,변화를 기회로 만드는 AI력,정규진,민음인,2026년 03월,20700,10.0,15,https://www.yes24.com/product/goods/180954314
275,캔바 AI,"신승희, 앤미디어",생능북스,2026년 03월,21600,9.9,61,https://www.yes24.com/product/goods/180209658
276,에지 컴퓨팅과 피지컬 AI를 위한 라즈베리파이 5,허경용,제이펍,2026년 02월,27000,,0,https://www.yes24.com/product/goods/177866994
277,AI 게임 개발 with 코덱스,정윤지(유리링),한빛미디어,2026년 02월,28800,9.4,25,https://www.yes24.com/product/goods/177187498
278,대체불가능,"파스칼 보넷, 김정민",제이펍,2026년 02월,19800,10.0,11,https://www.yes24.com/product/goods/177123635
279,한 권으로 끝내는 실전 LLM 파인튜닝,강다솔,위키북스,2026년 02월,28800,10.0,1,https://www.yes24.com/product/goods/176913080
280,AI 에이전트 마스터 클래스,김구현,한빛미디어,2026년 01월,23400,10.0,66,https://www.yes24.com/product/goods/175902524
281,AI로 완성하는 고수익 유튜브 운영 비법,현승효(디스이즈머니),시대인,2026년 01월,16200,9.9,22,https://www.yes24.com/product/goods/174682706
282,AI시대 교육혁명 : 태재대학교,염재호,태재대학교출판문화원,2026년 01월,13500,,0,https://www.yes24.com/product/goods/171431187
283,직장인을 위한 AI 실무 엑셀,선양미,길벗,2025년 12월,22500,10.0,43,https://www.yes24.com/product/goods/169704757
284,프롬프트를 만드는 프롬프트 GPTs & Gems,"민진홍, 국난아, 김진수",성안당,2025년 12월,24300,10.0,46,https://www.yes24.com/product/goods/169672758
285,수노로 시작하는 AI 작곡,"강성우, 한나래",제이펍,2025년 12월,18000,8.8,23,https://www.yes24.com/product/goods/168840773
286,올라마와 오픈소스 LLM을 활용한 AI 에이전트 개발 입문,"서영배, 김병규, 임재봉",위키북스,2026년 01월,25200,3.0,2,https://www.yes24.com/product/goods/168727208
287,AI 자율학습 밑바닥부터 배우는 AI 에이전트,다비드스튜디오,길벗,2025년 12월,21600,9.6,20,https://www.yes24.com/product/goods/167584729
288,대한민국 교육 르네상스 : 대전환시대 교육의 본질을 탐하다,"지미정, 김진관, 윤신영, 박미지, 윤여옥, 정보 더 보기/감추기, 지미정, 김진관, 윤신영, 박미지, 윤여옥, 김희수, 박선정, 강원빈, 이대형, 서지나, 서동욱, 하나, 남궁정, 임보라, 김하연",앤써북,2026년 01월,18000,9.9,25,https://www.yes24.com/product/goods/167476779
289,AI 버블이 온다,"아르빈드 나라야난, 사야시 카푸르, 강미경",윌북(willbook),2025년 12월,22320,9.8,49,https://www.yes24.com/product/goods/167465671
290,그로스 해킹 (10주년 기념 증보판),"라이언 홀리데이, 고영혁",길벗,2025년 11월,19800,9.7,20,https://www.yes24.com/product/goods/167463337
291,연필과 종이로 풀어보는 AI 딥러닝 수학 워크북 214제,톰 예,아티오,2025년 12월,17100,6.0,1,https://www.yes24.com/product/goods/167144757
292,쉽게 배우고 바로 쓰는 에듀테크 첫걸음,"조종현, 박미지, 김승길",성안당,2025년 11월,16200,10.0,24,https://www.yes24.com/product/goods/165275154
293,학교 업무가 쉬워지는 구글 스프레드시트 실전 가이드북,"김동호, 민동수, 박준택, 오보람, 윤수진, 정보 더 보기/감추기, 김동호, 민동수, 박준택, 오보람, 윤수진, 나혜진",씨마스21,2026년 01월,19800,10.0,33,https://www.yes24.com/product/goods/163495217
294,챗GPT·퍼플렉시티·클로드·코파일럿·제미나이 다 잘함,이호정,리코멘드,2025년 11월,25200,9.6,5,https://www.yes24.com/product/goods/162322988
295,일 잘하는 직장인,"일머리스쿨 (송경이,  유진희)",이지스퍼블리싱,2025년 11월,16200,9.9,19,https://www.yes24.com/product/goods/160153189
296,AI로 만드는 나만의 그림책,"민진홍, 국난아",성안당,2025년 10월,22500,9.9,29,https://www.yes24.com/product/goods/155149859
297,요즘 당근 AI 개발,당근 팀,골든래빗,2025년 10월,19800,9.8,92,https://www.yes24.com/product/goods/154566057
298,요즘 바이브 코딩 커서 AI 30가지 프로그램 만들기,박현규,골든래빗,2025년 09월,21600,9.9,85,https://www.yes24.com/product/goods/153029475
299,VPython으로 시작하는 융합 시뮬레이션 수업,"송석리, 박솔애",길벗,2025년 09월,22500,10.0,1,https://www.yes24.com/product/goods/152815857
300,AI 캡컷,"민지영, 문수민, 앤미디어",생능북스,2025년 09월,23400,9.9,41,https://www.yes24.com/product/goods/152369808
301,"오늘을 남기는 기록, 스마트폰 사진 촬영&보정",민썸,이지스퍼블리싱,2025년 08월,18900,9.9,20,https://www.yes24.com/product/goods/150308211
302,MS 365의 모든 것,"이상민, 김홍순, 강현욱",리더북스,2025년 07월,16200,10.0,8,https://www.yes24.com/product/goods/149371895
303,회사에서 바로 통하는 실무 엑셀 데이터 활용+분석,"김경자, 송선영",한빛미디어,2025년 07월,23400,9.9,27,https://www.yes24.com/product/goods/149370133
304,"스포츠, AI와 동행하다","크리스 브래디, 카를 튈스, 샤예간 오미드샤피예, 박재현, 이태구, 정보 더 보기/감추기, 크리스 브래디, 카를 튈스, 샤예간 오미드샤피예, 박재현, 이태구, 구멍가게 코딩단",성안당,2025년 07월,18000,9.8,13,https://www.yes24.com/product/goods/148919900
305,게임 UI 디자인 교과서,"이은정, 김범석",길벗캠퍼스,2025년 06월,33000,10.0,1,https://www.yes24.com/product/goods/147561128
306,처음이야? 파이썬 기초,"윤영빈, 오환, 이용희",영진닷컴,2025년 06월,18000,10.0,9,https://www.yes24.com/product/goods/147103661
307,디자인 감각 제대로 키우는 법,"가마타 다카시, 김현미",시프트,2025년 05월,17100,9.6,10,https://www.yes24.com/product/goods/145572152
308,현직 교사가 만든 업무자동화를 원하는 교사를 위한 찐 실전 챗GPT GPTs·미조우·제미나이 - 챗봇 만들기 생성형 AI 챗봇으로 수업 업무 박살 내기!,"김요섭, 허영주, 조래정, 정재우",광문각출판미디어,2025년 04월,15000,9.9,35,https://www.yes24.com/product/goods/145383562
309,도덕적인 AI,"월터 시넛 암스트롱, 재나 셰익 보그, 빈센트 코니처, 박초월",김영사,2025년 01월,19800,9.8,13,https://www.yes24.com/product/goods/141746357
310,150분이면 충분한 중고등학교 기초 수학,"요네다 마사타카, 손민규",제이펍,2025년 01월,18000,9.6,43,https://www.yes24.com/product/goods/140411525
311,만들면서 배우는 아두이노와 40개의 작품들,장문철,앤써북,2024년 12월,22950,10.0,3,https://www.yes24.com/product/goods/140084477
312,고작 다섯 명이 한 말을 어떻게 믿어요?,송라영,한빛미디어,2024년 12월,20700,10.0,24,https://www.yes24.com/product/goods/139893349
313,누구나 아는 나만 모르는 엑셀,이성원,한빛미디어,2024년 11월,15300,9.7,37,https://www.yes24.com/product/goods/139798543
314,혁펜하임의 Easy! 딥러닝,혁펜하임,북엔드,2024년 11월,31500,9.9,36,https://www.yes24.com/product/goods/139734696
315,머신비전 비밀노트,㈜앤비젼,바른북스,2024년 10월,21600,,0,https://www.yes24.com/product/goods/135818136
316,이게 되네? 업무 자동화 미친 활용 앱스 스크립트 with 챗GPT,서휘승,골든래빗,2024년 11월,28800,10.0,3,https://www.yes24.com/product/goods/135722461
317,밑바닥부터 시작하는 딥러닝 5,"사이토 고키, 개앞맵시",한빛미디어,2024년 10월,29700,9.7,20,https://www.yes24.com/product/goods/134648807
318,아무도 알려 주지 않는 PM 필수 지식,최선신,영진닷컴,2024년 10월,19800,10.0,21,https://www.yes24.com/product/goods/133873594
319,20가지 템플릿으로 배우는 노션 Notion,전시진,시프트,2024년 10월,18000,9.7,370,https://www.yes24.com/product/goods/133337416
320,그림과 실습으로 배우는 깃 & 깃허브 입문,한재원,위키북스,2024년 09월,24300,10.0,5,https://www.yes24.com/product/goods/133290567
321,NEW 우당탕탕 한글 2020/2022로 문서만들기,교재개발팀,마린북스,2024년 08월,12600,10.0,1,https://www.yes24.com/product/goods/132412221
322,AI를 위한 필수 수학,"할라 넬슨, 안민재",한빛미디어,2024년 08월,40500,9.5,12,https://www.yes24.com/product/goods/130156635
323,코파일럿+엑셀 업무자동화 정석,권현욱,디지털북스,2024년 08월,19800,9.0,4,https://www.yes24.com/product/goods/129445293
324,LLM을 활용한 실전 AI 애플리케이션 개발,"허정준, 정진호, 박재호",책만,2024년 07월,28800,9.3,31,https://www.yes24.com/product/goods/129081594
325,무작정 따라하기 엑셀 파워포인트 워드+한글,"박미정, 박은진",길벗,2024년 07월,22500,9.1,7,https://www.yes24.com/product/goods/128193122
326,개발자를 위한 필수 수학,"토머스 닐드, 박해선",한빛미디어,2024년 06월,27000,9.7,37,https://www.yes24.com/product/goods/126804246
327,게임 시나리오 기획자를 위한 안내서,양정윤,에이콘출판사,2024년 05월,23400,10.0,9,https://www.yes24.com/product/goods/126691841
328,"일잘러의 비밀, 구글 스프레드시트 제대로 파헤치기",강남석,한빛미디어,2024년 06월,25200,9.8,61,https://www.yes24.com/product/goods/126643792
329,다시 꺼내는 아이패드 Re:드로잉 with 프로크리에이트,금손햄찌,앤제이BOOKS,2024년 06월,20700,10.0,10,https://www.yes24.com/product/goods/126527639
330,기계는 어떻게 생각하는가? (리커버판),"숀 게리시, 이수겸",이지스퍼블리싱,2024년 05월,16200,9.4,28,https://www.yes24.com/product/goods/126330334
331,이모티콘 작가 되기 with 프로크리에이트,박재이,리얼북스,2024년 05월,15120,9.5,13,https://www.yes24.com/product/goods/126202247
332,그림으로 이해하는 알고리즘,"이시다 모리테루, 미야자키 슈이치, 이동규",길벗,2024년 04월,19800,10.0,13,https://www.yes24.com/product/goods/126181068
333,DSLR&미러리스 사진&영상 촬영백과,김용만,성안당,2024년 04월,34200,10.0,10,https://www.yes24.com/product/goods/126112113
334,된다! 김메주의 유튜브 채널&영상 만들기,김혜주,이지스퍼블리싱,2024년 04월,17100,9.7,33,https://www.yes24.com/product/goods/125692722
335,생성형 인공지능과 함께하는 사회정서학습,"박찬, 김병석, 전은경, 전수연, 강윤진, 정보 더 보기/감추기, 박찬, 김병석, 전은경, 전수연, 강윤진, 김지용",다빈치books,2024년 03월,19800,10.0,2,https://www.yes24.com/product/goods/125137664
336,"디자인, 이것만 알면 쉬워져요 with 63가지 LESSON","요네쿠라 아키오, 이쿠타 신이치, 아오야나기 치사토, 최재원",책만,2024년 02월,18000,9.8,19,https://www.yes24.com/product/goods/125101568
337,된다! 책 만들기 with 인디자인,김혜린,이지스퍼블리싱,2023년 09월,19800,9.9,14,https://www.yes24.com/product/goods/122560579
338,그림으로 이해하는 네트워크 구조와 기술,"나카오 신지, 김성훈",길벗,2023년 07월,19800,9.6,17,https://www.yes24.com/product/goods/120241473
339,린 스타트업 (10주년 기념판),"애시 모리아, 권혜정",한빛미디어,2023년 06월,21600,9.8,34,https://www.yes24.com/product/goods/119267145
340,파이썬 코딩 도장,남재윤,길벗,2023년 01월,27000,9.8,35,https://www.yes24.com/product/goods/116924336
341,C언어 Express,천인국,생능출판사,2023년 01월,32000,9.5,12,https://www.yes24.com/product/goods/116777159
342,포켓몬스터 레츠고! 피카츄ㆍ레츠고! 이브이 속성클리어모험가이드,편집부,학산문화사(단행본),2022년 11월,10800,10.0,3,https://www.yes24.com/product/goods/116431437
